id,name,category,subcategory,rarity,professions,region,short_uses,file_name
47377,Greatwood Gloves,Curio,Figurine,Common,Scribing,Hollowroot,Vendor staple: fills a gear gap.,curio_greatwood_gloves.png
47378,Greatwood Cloak,Curio,Signet,Uncommon,Enchanting,Ashen Fields,Craft input: keeps you moving.,curio_greatwood_cloak.png
47379,Frostbriar Ring,Ingredient,Fruit,Common,Herbalism,Ashen Fields,Loot filler: feeds a rumor.,ingredient_frostbriar_ring.png
47380,Frostbriar Pod,Material,Ore,Uncommon,Tailoring,Hollowroot,Field use: keeps you moving.,material_frostbriar_pod.png
47381,Silt-grit Seed,Gear,Helm,Common,Leatherworking,Hollowroot,Quest hook: fills a gear gap.,gear_silt_grit_seed.png
47382,Ash-dusted Buckler,Gear,Wand,Common,Jewelry,Marketwalk,Quest hook: enables a recipe chain.,gear_ash_dusted_buckler.png
47383,Storm-bit Ledger Page,Ingredient,Fruit,Common,Cooking,Saltmarrow,Quest hook: feeds a rumor.,ingredient_storm_bit_ledger_page.png
47384,Lantern-lit Gloves,Tool,Camp,Common,Smithing,Greatwood,Loot filler: enables a recipe chain.,tool_lantern_lit_gloves.png
47385,Cinder-scarred Trinket,Ingredient,Spice,Common,Alchemy,Saltmarrow,Vendor staple: feeds a rumor.,ingredient_cinder_scarred_trinket.png
47386,Harbor-wet Pommel,Consumable,Elixir,Uncommon,Cooking,Saltmarrow,Loot filler: enables a recipe chain.,consumable_harbor_wet_pommel.png
47387,Cinder-scarred Boots,Consumable,Tea,Common,Alchemy,Hollowroot,Craft input: enables a recipe chain.,consumable_cinder_scarred_boots.png
47388,Moon-stitched Pod,Material,Timber,Common,Skinning,Glimmerdeep,Utility piece: keeps you moving.,material_moon_stitched_pod.png
47389,Warden's Trinket,Consumable,Tea,Common,Cooking,Glimmerdeep,Field use: feeds a rumor.,consumable_warden_s_trinket.png
47390,Hollowroot Buckler,Material,Resin,Uncommon,Leatherworking,Greatwood,Craft input: gates a shortcut.,material_hollowroot_buckler.png
47391,River-smooth Wanted Poster,Consumable,Food,Common,Cooking,Hollowroot,Craft input: supports leveling.,consumable_river_smooth_wanted_poster.png
47392,River-smooth Lantern,Material,Pigment,Rare,Tailoring,Marketwalk,Vendor staple: fills a gear gap.,material_river_smooth_lantern.png
47393,Mire-touched Cloak,Ingredient,Mushroom,Common,Herbalism,Marketwalk,Utility piece: fills a gear gap.,ingredient_mire_touched_cloak.png
47394,Saltmarrow Charm,Tool,Camp,Common,Scribing,Saltmarrow,Craft input: feeds a rumor.,tool_saltmarrow_charm.png
47395,Greatwood Ore,Ingredient,Fruit,Uncommon,Fishing,Saltmarrow,Craft input: keeps you moving.,ingredient_greatwood_ore.png
47396,Gutterborn Gloves,Ingredient,Root,Common,Fishing,Greatwood,Craft input: feeds a rumor.,ingredient_gutterborn_gloves.png
47397,Lantern-lit Tea,Gear,Gloves,Uncommon,Woodworking,Ashen Fields,Loot filler: fills a gear gap.,gear_lantern_lit_tea.png
47398,Ash-dusted Spool,Material,Ingot,Uncommon,Alchemy,Saltmarrow,Quest hook: keeps you moving.,material_ash_dusted_spool.png
47399,Hollowroot Root,Material,Leather,Common,Skinning,Glimmerdeep,Field use: keeps you moving.,material_hollowroot_root.png
47400,Greatwood Plank,Material,Timber,Uncommon,Tailoring,Greatwood,Field use: supports leveling.,material_greatwood_plank.png
47401,Ash-dusted Buckler,Material,Pigment,Common,Smithing,Glimmerdeep,Quest hook: feeds a rumor.,material_ash_dusted_buckler.png
47402,Briarbound Compass,Gear,Axe,Common,Smithing,Glimmerdeep,Craft input: gates a shortcut.,gear_briarbound_compass.png
47403,Tide-taken Pin,Ingredient,Salt,Common,Alchemy,Emberford,Utility piece: supports leveling.,ingredient_tide_taken_pin.png
47404,Ash-dusted Guard,Consumable,Elixir,Uncommon,Alchemy,Glimmerdeep,Quest hook: enables a recipe chain.,consumable_ash_dusted_guard.png
47405,Storm-bit Pendant,Ingredient,Fish,Common,Herbalism,Glimmerdeep,Vendor staple: gates a shortcut.,ingredient_storm_bit_pendant.png
47406,Iron-banded Lantern,Ingredient,Herb,Common,Cooking,Emberford,Utility piece: enables a recipe chain.,ingredient_iron_banded_lantern.png
47407,Harbor-wet Totem,Curio,Coin,Rare,Enchanting,Frostbriar,Loot filler: supports leveling.,curio_harbor_wet_totem.png
47408,Hollowroot Sash,Curio,Charm,Uncommon,Scribing,Glimmerdeep,Loot filler: fills a gear gap.,curio_hollowroot_sash.png
47409,Sun-bleached Lichen,Ingredient,Grain,Common,Herbalism,Frostbriar,Quest hook: gates a shortcut.,ingredient_sun_bleached_lichen.png
47410,Briarbound Spool,Curio,Coin,Uncommon,Enchanting,Glimmerdeep,Quest hook: feeds a rumor.,curio_briarbound_spool.png
47411,Ash-dusted Thread,Gear,Axe,Uncommon,Smithing,Greatwood,Loot filler: feeds a rumor.,gear_ash_dusted_thread.png
47412,Mire-touched Tea,Ingredient,Herb,Common,Fishing,Ashen Fields,Vendor staple: enables a recipe chain.,ingredient_mire_touched_tea.png
47413,Hollowroot Pin,Gear,Mace,Uncommon,Smithing,Hollowroot,Craft input: fills a gear gap.,gear_hollowroot_pin.png
47414,Pilgrim's Spool,Quest Item,Seal,Common,—,Emberford,Loot filler: fills a gear gap.,quest_item_pilgrim_s_spool.png
47415,River-smooth Compass,Material,Timber,Common,Woodworking,Ashen Fields,Quest hook: keeps you moving.,material_river_smooth_compass.png
47416,Saltmarrow Pod,Ingredient,Herb,Common,Alchemy,Ashen Fields,Quest hook: fills a gear gap.,ingredient_saltmarrow_pod.png
47417,Gutterborn Sash,Material,Timber,Common,Woodworking,Greatwood,Craft input: gates a shortcut.,material_gutterborn_sash.png
47418,Pilgrim's Lichen,Gear,Cloak,Common,Smithing,Marketwalk,Loot filler: keeps you moving.,gear_pilgrim_s_lichen.png
47419,Briarbound Belt,Ingredient,Meat,Common,Cooking,Frostbriar,Craft input: fills a gear gap.,ingredient_briarbound_belt.png
47420,River-smooth Gloves,Ingredient,Herb,Common,Alchemy,Ashen Fields,Utility piece: fills a gear gap.,ingredient_river_smooth_gloves.png
47421,Frostbriar Compass,Consumable,Elixir,Common,Cooking,Ashen Fields,Quest hook: fills a gear gap.,consumable_frostbriar_compass.png
47422,Iron-banded Pendant,Material,Ingot,Rare,Alchemy,Glimmerdeep,Utility piece: fills a gear gap.,material_iron_banded_pendant.png
47423,Pilgrim's Hook,Alchemy Item,Catalyst,Common,Alchemy,Greatwood,Utility piece: keeps you moving.,alchemy_item_pilgrim_s_hook.png
47424,Silt-grit Lichen,Curio,Totem,Common,Scribing,Frostbriar,Vendor staple: enables a recipe chain.,curio_silt_grit_lichen.png
47425,Greatwood Lantern,Material,Leather,Common,Mining,Glimmerdeep,Craft input: supports leveling.,material_greatwood_lantern.png
47426,Amberwake Pin,Ingredient,Fruit,Common,Herbalism,Glimmerdeep,Vendor staple: fills a gear gap.,ingredient_amberwake_pin.png
47427,Amberwake Boots,Consumable,Tonic,Uncommon,Cooking,Glimmerdeep,Utility piece: keeps you moving.,consumable_amberwake_boots.png
47428,Hollowroot Sash,Ingredient,Root,Common,Cooking,Saltmarrow,Quest hook: supports leveling.,ingredient_hollowroot_sash.png
47429,Silt-grit Map Scrap,Consumable,Tea,Common,Alchemy,Hollowroot,Field use: gates a shortcut.,consumable_silt_grit_map_scrap.png
47430,Briarbound Trinket,Curio,Charm,Rare,Enchanting,Saltmarrow,Loot filler: keeps you moving.,curio_briarbound_trinket.png
47431,Moon-stitched Tincture,Material,Ore,Common,Alchemy,Emberford,Quest hook: fills a gear gap.,material_moon_stitched_tincture.png
47432,Saltglass Lantern,Ingredient,Fruit,Common,Herbalism,Greatwood,Utility piece: supports leveling.,ingredient_saltglass_lantern.png
47433,Frostbriar Ingot,Gear,Gloves,Uncommon,Leatherworking,Ashen Fields,Quest hook: keeps you moving.,gear_frostbriar_ingot.png
47434,Hollowroot Trophy Fang,Gear,Shield,Uncommon,Smithing,Glimmerdeep,Loot filler: fills a gear gap.,gear_hollowroot_trophy_fang.png
47435,Harbor-wet Leather Strip,Curio,Coin,Uncommon,Scribing,Ashen Fields,Utility piece: keeps you moving.,curio_harbor_wet_leather_strip.png
47436,Briarbound Spool,Gear,Crossbow,Uncommon,Smithing,Marketwalk,Craft input: gates a shortcut.,gear_briarbound_spool.png
47437,Cinder-scarred Ring,Ingredient,Oil,Common,Herbalism,Marketwalk,Loot filler: feeds a rumor.,ingredient_cinder_scarred_ring.png
47438,Greatwood Hook,Consumable,Tonic,Common,Cooking,Ashen Fields,Craft input: fills a gear gap.,consumable_greatwood_hook.png
47439,Hollowroot Shard,Gear,Sword,Common,Smithing,Greatwood,Quest hook: enables a recipe chain.,gear_hollowroot_shard.png
47440,Greatwood Hook,Consumable,Bandage,Common,Alchemy,Hollowroot,Vendor staple: keeps you moving.,consumable_greatwood_hook.png
47441,Pilgrim's Helm,Material,Cloth,Common,Woodworking,Ashen Fields,Vendor staple: supports leveling.,material_pilgrim_s_helm.png
47442,Emberford Spool,Ingredient,Salt,Common,Alchemy,Emberford,Vendor staple: fills a gear gap.,ingredient_emberford_spool.png
47443,Briarbound Helm,Gear,Bow,Common,Woodworking,Emberford,Craft input: fills a gear gap.,gear_briarbound_helm.png
47444,Warden's Stew,Gear,Pendant,Uncommon,Jewelry,Hollowroot,Field use: keeps you moving.,gear_warden_s_stew.png
47445,Storm-bit Petal,Material,Resin,Common,Skinning,Ashen Fields,Quest hook: feeds a rumor.,material_storm_bit_petal.png
47446,Storm-bit Seed,Curio,Coin,Uncommon,Jewelry,Marketwalk,Vendor staple: supports leveling.,curio_storm_bit_seed.png
47447,Moon-stitched Coat,Gear,Dagger,Common,Smithing,Greatwood,Field use: keeps you moving.,gear_moon_stitched_coat.png
47448,Iron-banded Pod,Ingredient,Fish,Uncommon,Cooking,Emberford,Craft input: fills a gear gap.,ingredient_iron_banded_pod.png
47449,Silt-grit Ring,Material,Pigment,Common,Skinning,Frostbriar,Loot filler: enables a recipe chain.,material_silt_grit_ring.png
47450,Saltmarrow Gloves,Gear,Wand,Common,Leatherworking,Marketwalk,Field use: enables a recipe chain.,gear_saltmarrow_gloves.png
47451,Cinder-scarred Ration,Ingredient,Oil,Common,Cooking,Greatwood,Quest hook: fills a gear gap.,ingredient_cinder_scarred_ration.png
47452,Glimmerdeep Spool,Consumable,Elixir,Common,Cooking,Greatwood,Utility piece: keeps you moving.,consumable_glimmerdeep_spool.png
47453,Gutterborn Helm,Map,Scrap,Common,—,Glimmerdeep,Utility piece: gates a shortcut.,map_gutterborn_helm.png
47454,Harbor-wet Hook,Ingredient,Meat,Uncommon,Herbalism,Marketwalk,Quest hook: supports leveling.,ingredient_harbor_wet_hook.png
47455,Harbor-wet Lockpick,Consumable,Food,Rare,Cooking,Greatwood,Field use: fills a gear gap.,consumable_harbor_wet_lockpick.png
47456,Pilgrim's Nail,Material,Leather,Uncommon,Leatherworking,Marketwalk,Quest hook: feeds a rumor.,material_pilgrim_s_nail.png
47457,Moon-stitched Pommel,Gear,Chest,Common,Smithing,Saltmarrow,Utility piece: feeds a rumor.,gear_moon_stitched_pommel.png
47458,Warden's Ore,Material,Stone,Common,Skinning,Frostbriar,Utility piece: enables a recipe chain.,material_warden_s_ore.png
47459,Pilgrim's Belt,Gear,Bow,Common,Woodworking,Marketwalk,Utility piece: enables a recipe chain.,gear_pilgrim_s_belt.png
47460,Hollowroot Hilt,Consumable,Elixir,Uncommon,Alchemy,Frostbriar,Vendor staple: supports leveling.,consumable_hollowroot_hilt.png
47461,River-smooth Canteen,Gear,Axe,Common,Smithing,Ashen Fields,Utility piece: fills a gear gap.,gear_river_smooth_canteen.png
47462,Iron-banded Wanted Poster,Material,Timber,Common,Mining,Frostbriar,Utility piece: supports leveling.,material_iron_banded_wanted_poster.png
47463,River-smooth Cloak,Map,Scrap,Common,—,Glimmerdeep,Quest hook: feeds a rumor.,map_river_smooth_cloak.png
47464,Mire-touched Hood,Material,Resin,Common,Alchemy,Greatwood,Quest hook: feeds a rumor.,material_mire_touched_hood.png
47465,Harbor-wet Plank,Material,Ingot,Rare,Leatherworking,Greatwood,Quest hook: gates a shortcut.,material_harbor_wet_plank.png
47466,Tide-taken Vest,Curio,Mask,Uncommon,Jewelry,Ashen Fields,Field use: keeps you moving.,curio_tide_taken_vest.png
47467,Greatwood Tincture,Profession Tool,Instrument,Common,Skinning,Greatwood,Vendor staple: keeps you moving.,profession_tool_greatwood_tincture.png
47468,Amberwake Gloves,Ingredient,Root,Common,Herbalism,Saltmarrow,Field use: fills a gear gap.,ingredient_amberwake_gloves.png
47469,Mire-touched Spool,Gear,Cloak,Uncommon,Woodworking,Hollowroot,Loot filler: supports leveling.,gear_mire_touched_spool.png
47470,Greatwood Permit Slip,Curio,Coin,Uncommon,Jewelry,Glimmerdeep,Loot filler: feeds a rumor.,curio_greatwood_permit_slip.png
47471,Silt-grit Token,Ingredient,Fish,Uncommon,Fishing,Marketwalk,Craft input: keeps you moving.,ingredient_silt_grit_token.png
47472,Frostbriar Totem,Gear,Bow,Common,Leatherworking,Ashen Fields,Loot filler: supports leveling.,gear_frostbriar_totem.png
47473,Iron-banded Spool,Consumable,Tea,Uncommon,Alchemy,Saltmarrow,Field use: enables a recipe chain.,consumable_iron_banded_spool.png
47474,Saltglass Hood,Material,Stone,Common,Leatherworking,Greatwood,Quest hook: keeps you moving.,material_saltglass_hood.png
47475,Emberford Lichen,Ingredient,Salt,Uncommon,Herbalism,Frostbriar,Quest hook: enables a recipe chain.,ingredient_emberford_lichen.png
47476,Tide-taken Tincture,Gear,Dagger,Common,Smithing,Glimmerdeep,Loot filler: feeds a rumor.,gear_tide_taken_tincture.png
47477,Iron-banded Lichen,Trinket,Coin,Common,Jewelry,Emberford,Field use: gates a shortcut.,trinket_iron_banded_lichen.png
47478,Iron-banded Coat,Gear,Dagger,Uncommon,Smithing,Hollowroot,Vendor staple: enables a recipe chain.,gear_iron_banded_coat.png
47479,Silt-grit Stew,Ingredient,Root,Uncommon,Herbalism,Frostbriar,Craft input: feeds a rumor.,ingredient_silt_grit_stew.png
47480,Cinder-scarred Totem,Consumable,Bandage,Common,Alchemy,Glimmerdeep,Field use: enables a recipe chain.,consumable_cinder_scarred_totem.png
47481,Silt-grit Hook,Material,Leather,Uncommon,Tailoring,Emberford,Field use: supports leveling.,material_silt_grit_hook.png
47482,Lantern-lit Pouch,Ingredient,Oil,Uncommon,Herbalism,Marketwalk,Vendor staple: fills a gear gap.,ingredient_lantern_lit_pouch.png
47483,Emberford Hook,Key,Gate,Common,—,Hollowroot,Craft input: fills a gear gap.,key_emberford_hook.png
47484,Saltglass Lantern,Material,Leather,Common,Smithing,Frostbriar,Loot filler: enables a recipe chain.,material_saltglass_lantern.png
47485,Lantern-lit Pommel,Ingredient,Oil,Common,Cooking,Greatwood,Craft input: feeds a rumor.,ingredient_lantern_lit_pommel.png
47486,Storm-bit Permit Slip,World Object,Marker,Common,—,Saltmarrow,Vendor staple: keeps you moving.,world_object_storm_bit_permit_slip.png
47487,Saltmarrow Lantern,Consumable,Elixir,Common,Alchemy,Glimmerdeep,Vendor staple: enables a recipe chain.,consumable_saltmarrow_lantern.png
47488,Frostworn Wanted Poster,Gear,Mace,Common,Smithing,Frostbriar,Vendor staple: gates a shortcut.,gear_frostworn_wanted_poster.png
47489,Sun-bleached Keybone,Gear,Crossbow,Uncommon,Smithing,Hollowroot,Loot filler: enables a recipe chain.,gear_sun_bleached_keybone.png
47490,Gutterborn Hook,Material,Ingot,Common,Alchemy,Hollowroot,Field use: supports leveling.,material_gutterborn_hook.png
47491,Gutterborn Charm,Curio,Totem,Common,Scribing,Frostbriar,Vendor staple: supports leveling.,curio_gutterborn_charm.png
47492,Iron-banded Trophy Fang,Gear,Pendant,Uncommon,Smithing,Hollowroot,Quest hook: feeds a rumor.,gear_iron_banded_trophy_fang.png
47493,Frostworn Leather Strip,Trinket,Charm,Common,Jewelry,Emberford,Vendor staple: feeds a rumor.,trinket_frostworn_leather_strip.png
47494,Storm-bit Ration,Material,Pigment,Common,Skinning,Hollowroot,Field use: supports leveling.,material_storm_bit_ration.png
47495,Cinder-scarred Pod,Curio,Figurine,Uncommon,Enchanting,Ashen Fields,Loot filler: supports leveling.,curio_cinder_scarred_pod.png
47496,Lantern-lit Seed,Gear,Dagger,Common,Smithing,Saltmarrow,Utility piece: fills a gear gap.,gear_lantern_lit_seed.png
47497,Cinder-scarred Lantern,Ingredient,Meat,Common,Alchemy,Emberford,Vendor staple: keeps you moving.,ingredient_cinder_scarred_lantern.png
47498,Emberford Bandage Roll,Curio,Signet,Common,Scribing,Ashen Fields,Field use: enables a recipe chain.,curio_emberford_bandage_roll.png
47499,River-smooth Ingot,Consumable,Potion,Common,Alchemy,Greatwood,Utility piece: feeds a rumor.,consumable_river_smooth_ingot.png
47500,Mire-touched Lockpick,Gear,Belt,Common,Tailoring,Hollowroot,Field use: keeps you moving.,gear_mire_touched_lockpick.png
47501,Moon-stitched Biscuit,Ingredient,Spice,Common,Herbalism,Emberford,Quest hook: feeds a rumor.,ingredient_moon_stitched_biscuit.png
47502,Pilgrim's Tincture,Material,Ore,Rare,Tailoring,Emberford,Craft input: enables a recipe chain.,material_pilgrim_s_tincture.png
47503,Gutterborn Pommel,Ingredient,Grain,Common,Alchemy,Ashen Fields,Field use: keeps you moving.,ingredient_gutterborn_pommel.png
47504,Saltglass Petal,Material,Cloth,Uncommon,Mining,Emberford,Utility piece: feeds a rumor.,material_saltglass_petal.png
47505,Cinder-scarred Vial,Ingredient,Salt,Uncommon,Cooking,Marketwalk,Loot filler: supports leveling.,ingredient_cinder_scarred_vial.png
47506,Pilgrim's Tally,Consumable,Tonic,Uncommon,Alchemy,Hollowroot,Utility piece: supports leveling.,consumable_pilgrim_s_tally.png
47507,Amberwake Lichen,Trinket,Charm,Common,Jewelry,Ashen Fields,Field use: supports leveling.,trinket_amberwake_lichen.png
47508,Cinder-scarred Map Scrap,Gear,Wand,Rare,Smithing,Greatwood,Loot filler: keeps you moving.,gear_cinder_scarred_map_scrap.png
47509,Amberwake Map Scrap,Curio,Mask,Common,Enchanting,Hollowroot,Vendor staple: feeds a rumor.,curio_amberwake_map_scrap.png
47510,Greatwood Belt,Quest Item,Evidence,Rare,—,Marketwalk,Vendor staple: gates a shortcut.,quest_item_greatwood_belt.png
47511,Hollowroot Bandage Roll,Curio,Coin,Uncommon,Scribing,Frostbriar,Field use: keeps you moving.,curio_hollowroot_bandage_roll.png
47512,Frostworn Shard,Gear,Dagger,Uncommon,Smithing,Saltmarrow,Quest hook: enables a recipe chain.,gear_frostworn_shard.png
47513,Silt-grit Coat,Alchemy Item,Catalyst,Uncommon,Alchemy,Saltmarrow,Field use: keeps you moving.,alchemy_item_silt_grit_coat.png
47514,Iron-banded Buckler,Material,Ingot,Common,Mining,Frostbriar,Quest hook: feeds a rumor.,material_iron_banded_buckler.png
47515,Greatwood Pendant,Ingredient,Fish,Common,Alchemy,Emberford,Loot filler: supports leveling.,ingredient_greatwood_pendant.png
47516,Tide-taken Ration,Consumable,Bandage,Common,Cooking,Frostbriar,Loot filler: supports leveling.,consumable_tide_taken_ration.png
47517,Mire-touched Bottle,Ingredient,Fish,Common,Cooking,Saltmarrow,Loot filler: enables a recipe chain.,ingredient_mire_touched_bottle.png
47518,Glimmerdeep Tincture,Consumable,Elixir,Common,Cooking,Marketwalk,Loot filler: keeps you moving.,consumable_glimmerdeep_tincture.png
47519,Glimmerdeep Nail,Curio,Totem,Common,Scribing,Emberford,Craft input: enables a recipe chain.,curio_glimmerdeep_nail.png
47520,Emberford Lantern,Consumable,Food,Common,Cooking,Emberford,Field use: fills a gear gap.,consumable_emberford_lantern.png
47521,Saltglass Plank,Ingredient,Salt,Common,Alchemy,Saltmarrow,Craft input: feeds a rumor.,ingredient_saltglass_plank.png
47522,Silt-grit Permit Slip,Curio,Charm,Common,Jewelry,Glimmerdeep,Loot filler: enables a recipe chain.,curio_silt_grit_permit_slip.png
47523,Emberford Tea,Curio,Totem,Common,Scribing,Marketwalk,Craft input: fills a gear gap.,curio_emberford_tea.png
47524,Silt-grit Hilt,Gear,Wand,Common,Leatherworking,Greatwood,Craft input: gates a shortcut.,gear_silt_grit_hilt.png
47525,Frostbriar Belt,World Object,Interactable,Uncommon,—,Ashen Fields,Loot filler: keeps you moving.,world_object_frostbriar_belt.png
47526,Greatwood Pod,Ingredient,Grain,Common,Fishing,Marketwalk,Loot filler: gates a shortcut.,ingredient_greatwood_pod.png
47527,Warden's Ledger Page,Gear,Axe,Common,Smithing,Marketwalk,Quest hook: fills a gear gap.,gear_warden_s_ledger_page.png
47528,Iron-banded Coat,Material,Glass,Common,Alchemy,Glimmerdeep,Field use: feeds a rumor.,material_iron_banded_coat.png
47529,Saltglass Canteen,Ingredient,Herb,Rare,Alchemy,Emberford,Utility piece: fills a gear gap.,ingredient_saltglass_canteen.png
47530,Greatwood Thread,Trophy,Horn,Common,—,Marketwalk,Loot filler: supports leveling.,trophy_greatwood_thread.png
47531,Moon-stitched Permit Slip,Gear,Bow,Common,Smithing,Ashen Fields,Loot filler: gates a shortcut.,gear_moon_stitched_permit_slip.png
47532,Hollowroot Spool,Gear,Pendant,Uncommon,Leatherworking,Emberford,Field use: supports leveling.,gear_hollowroot_spool.png
47533,Lantern-lit Totem,Ingredient,Fish,Common,Cooking,Marketwalk,Vendor staple: feeds a rumor.,ingredient_lantern_lit_totem.png
47534,Lantern-lit Pouch,Document,Letter,Rare,Scribing,Ashen Fields,Vendor staple: enables a recipe chain.,document_lantern_lit_pouch.png
47535,Briarbound Permit Slip,Ingredient,Mushroom,Uncommon,Herbalism,Saltmarrow,Loot filler: feeds a rumor.,ingredient_briarbound_permit_slip.png
47536,Tide-taken Thread,Material,Pigment,Common,Woodworking,Emberford,Craft input: keeps you moving.,material_tide_taken_thread.png
47537,Emberford Ring,Gear,Helm,Common,Tailoring,Hollowroot,Vendor staple: fills a gear gap.,gear_emberford_ring.png
47538,Saltglass Hilt,Material,Pigment,Common,Leatherworking,Glimmerdeep,Utility piece: feeds a rumor.,material_saltglass_hilt.png
47539,Frostbriar Helm,Material,Glass,Uncommon,Alchemy,Ashen Fields,Utility piece: feeds a rumor.,material_frostbriar_helm.png
47540,Saltmarrow Charm,Ingredient,Oil,Uncommon,Alchemy,Frostbriar,Quest hook: keeps you moving.,ingredient_saltmarrow_charm.png
47541,Silt-grit Totem,Ingredient,Herb,Uncommon,Herbalism,Emberford,Craft input: gates a shortcut.,ingredient_silt_grit_totem.png
47542,Sun-bleached Wanted Poster,Consumable,Tonic,Uncommon,Alchemy,Hollowroot,Utility piece: gates a shortcut.,consumable_sun_bleached_wanted_poster.png
47543,Warden's Nail,Gear,Legs,Common,Smithing,Hollowroot,Quest hook: enables a recipe chain.,gear_warden_s_nail.png
47544,Silt-grit Ledger Page,Material,Timber,Common,Alchemy,Ashen Fields,Quest hook: feeds a rumor.,material_silt_grit_ledger_page.png
47545,Sun-bleached Boots,Gear,Staff,Common,Jewelry,Marketwalk,Loot filler: fills a gear gap.,gear_sun_bleached_boots.png
47546,Saltmarrow Lantern,Consumable,Food,Common,Alchemy,Emberford,Field use: enables a recipe chain.,consumable_saltmarrow_lantern.png
47547,Tide-taken Shard,Material,Timber,Uncommon,Leatherworking,Greatwood,Field use: enables a recipe chain.,material_tide_taken_shard.png
47548,Gutterborn Lichen,Consumable,Food,Uncommon,Cooking,Glimmerdeep,Vendor staple: feeds a rumor.,consumable_gutterborn_lichen.png
47549,Glimmerdeep Hook,Curio,Mask,Common,Enchanting,Frostbriar,Vendor staple: supports leveling.,curio_glimmerdeep_hook.png
47550,Gutterborn Biscuit,Ingredient,Fish,Common,Alchemy,Ashen Fields,Utility piece: feeds a rumor.,ingredient_gutterborn_biscuit.png
47551,Mire-touched Ore,Material,Stone,Common,Mining,Greatwood,Utility piece: feeds a rumor.,material_mire_touched_ore.png
47552,Silt-grit Spool,Ingredient,Oil,Common,Cooking,Glimmerdeep,Loot filler: keeps you moving.,ingredient_silt_grit_spool.png
47553,Glimmerdeep Spool,Curio,Figurine,Rare,Scribing,Glimmerdeep,Loot filler: feeds a rumor.,curio_glimmerdeep_spool.png
47554,Moon-stitched Ore,Ingredient,Salt,Common,Herbalism,Saltmarrow,Vendor staple: feeds a rumor.,ingredient_moon_stitched_ore.png
47555,Greatwood Tally,Consumable,Tonic,Common,Cooking,Saltmarrow,Quest hook: feeds a rumor.,consumable_greatwood_tally.png
47556,Storm-bit Guard,Consumable,Tea,Common,Alchemy,Glimmerdeep,Craft input: supports leveling.,consumable_storm_bit_guard.png
47557,Mire-touched Cloak,Consumable,Tea,Common,Alchemy,Frostbriar,Field use: enables a recipe chain.,consumable_mire_touched_cloak.png
47558,Mire-touched Cloak,Ingredient,Grain,Uncommon,Cooking,Hollowroot,Utility piece: supports leveling.,ingredient_mire_touched_cloak.png
47559,Storm-bit Ration,Gear,Axe,Common,Smithing,Glimmerdeep,Loot filler: supports leveling.,gear_storm_bit_ration.png
47560,Saltmarrow Seed,Curio,Mask,Uncommon,Enchanting,Marketwalk,Quest hook: feeds a rumor.,curio_saltmarrow_seed.png
47561,Warden's Guard,Material,Ore,Common,Leatherworking,Hollowroot,Craft input: fills a gear gap.,material_warden_s_guard.png
47562,Emberford Trophy Fang,Material,Cloth,Common,Tailoring,Greatwood,Loot filler: gates a shortcut.,material_emberford_trophy_fang.png
47563,Briarbound Token,Material,Pigment,Uncommon,Tailoring,Marketwalk,Craft input: gates a shortcut.,material_briarbound_token.png
47564,Iron-banded Ration,Curio,Charm,Rare,Jewelry,Hollowroot,Quest hook: enables a recipe chain.,curio_iron_banded_ration.png
47565,Saltglass Cloak,Curio,Figurine,Common,Jewelry,Frostbriar,Utility piece: keeps you moving.,curio_saltglass_cloak.png
47566,Tide-taken Stew,Consumable,Bandage,Common,Alchemy,Marketwalk,Vendor staple: feeds a rumor.,consumable_tide_taken_stew.png
47567,Emberford Helm,Curio,Charm,Rare,Jewelry,Ashen Fields,Vendor staple: supports leveling.,curio_emberford_helm.png
47568,Pilgrim's Token,Consumable,Potion,Uncommon,Alchemy,Hollowroot,Craft input: enables a recipe chain.,consumable_pilgrim_s_token.png
47569,Saltmarrow Trophy Fang,Curio,Coin,Common,Jewelry,Glimmerdeep,Utility piece: keeps you moving.,curio_saltmarrow_trophy_fang.png
47570,Cinder-scarred Token,Trinket,Charm,Common,Jewelry,Saltmarrow,Vendor staple: fills a gear gap.,trinket_cinder_scarred_token.png
47571,Lantern-lit Pin,Alchemy Item,Reagent,Common,Alchemy,Saltmarrow,Utility piece: feeds a rumor.,alchemy_item_lantern_lit_pin.png
47572,Lantern-lit Leather Strip,Gear,Legs,Common,Jewelry,Saltmarrow,Vendor staple: enables a recipe chain.,gear_lantern_lit_leather_strip.png
47573,Lantern-lit Map Scrap,Ingredient,Mushroom,Common,Cooking,Saltmarrow,Quest hook: supports leveling.,ingredient_lantern_lit_map_scrap.png
47574,Hollowroot Ingot,Gear,Dagger,Common,Smithing,Ashen Fields,Field use: enables a recipe chain.,gear_hollowroot_ingot.png
47575,Greatwood Tally,Ingredient,Herb,Common,Fishing,Saltmarrow,Vendor staple: gates a shortcut.,ingredient_greatwood_tally.png
47576,Emberford Token,Material,Glass,Uncommon,Alchemy,Glimmerdeep,Vendor staple: feeds a rumor.,material_emberford_token.png
47577,Frostworn Sash,Ingredient,Grain,Common,Alchemy,Glimmerdeep,Vendor staple: supports leveling.,ingredient_frostworn_sash.png
47578,Saltmarrow Petal,Material,Pigment,Uncommon,Tailoring,Hollowroot,Loot filler: supports leveling.,material_saltmarrow_petal.png
